Unnamed: 0,node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
20961,20388,disease,double outlet right ventricle with non-committed subpulmonary ventricular septal defect,MONDO,double outlet right ventricle with non-committed subpulmonary ventricular septal defect,double outlet right ventricle with subpulmonary ventricular septal defect,20387_20388
16037,17726,disease,"Tay-Sachs disease, B variant, adult form",MONDO,"Tay-Sachs disease, B variant, adult form","Tay-Sachs disease, B variant, adult form",17726_17724_17725
20451,17724,disease,"Tay-Sachs disease, b variant, infantile form",MONDO,"Tay-Sachs disease, b variant, infantile form","Tay-Sachs disease, B variant, adult form",17726_17724_17725
20452,17725,disease,"Tay-Sachs disease, b variant, juvenile form",MONDO,"Tay-Sachs disease, b variant, juvenile form","Tay-Sachs disease, B variant, adult form",17726_17724_17725
16042,15592,disease,limbic encephalitis with LGI1 antibodies,MONDO,limbic encephalitis with LGI1 antibodies,limbic encephalitis with LGI1 antibodies,15592_15593_17179_18003
19952,15593,disease,limbic encephalitis with nCMAgs antibodies,MONDO,limbic encephalitis with nCMAgs antibodies,limbic encephalitis with LGI1 antibodies,15592_15593_17179_18003
20258,17179,disease,limbic encephalitis with caspr2 antibodies,MONDO,limbic encephalitis with caspr2 antibodies,limbic encephalitis with LGI1 antibodies,15592_15593_17179_18003
20527,18003,disease,limbic encephalitis with DPP6 antibodies,MONDO,limbic encephalitis with DPP6 antibodies,limbic encephalitis with LGI1 antibodies,15592_15593_17179_18003
16043,6831,disease,leukostasis,MONDO,leukostasis,leukostasis,6831_2769
17231,2769,disease,leukorrhea,MONDO,leukorrhea,leukostasis,6831_2769
16072,13098,disease,noise induced hearing loss,MONDO,noise induced hearing loss,noise induced hearing loss,13098_850094
22836,850094,disease,drug-induced hearing loss,MONDO,drug-induced hearing loss,noise induced hearing loss,13098_850094
16074,17940,disease,autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation,MONDO,autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation,autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation,17940_18567_44625
20654,18567,disease,autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation,MONDO,autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation,autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation,17940_18567_44625
22201,44625,disease,autosomal dominant charcot-marie-tooth disease type 2 due to DGAT2 mutation,MONDO,autosomal dominant charcot-marie-tooth disease type 2 due to DGAT2 mutation,autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation,17940_18567_44625
16079,16985,disease,nevus of Ito,MONDO,nevus of Ito,nevus of Ito,16985_16984
20202,16984,disease,nevus of Ota,MONDO,nevus of Ota,nevus of Ito,16985_16984
16107,4545,disease,adult malignant schwannoma,MONDO,adult malignant schwannoma,adult malignant schwannoma,4545_4345
16108,4345,disease,childhood malignant schwannoma,MONDO,childhood malignant schwannoma,adult malignant schwannoma,4545_4345
16122,6698,disease,cholecystolithiasis,MONDO,cholecystolithiasis,cholecystolithiasis,6698_6699
16277,6699,disease,choledocholithiasis,MONDO,choledocholithiasis,cholecystolithiasis,6698_6699
16125,5845,disease,meningoencephalitis,MONDO,meningoencephalitis,meningoencephalitis,5845_17079
20230,17079,disease,meningoencephalocele,MONDO,meningoencephalocele,meningoencephalitis,5845_17079
16137,3040,disease,retrograde amnesia,MONDO,retrograde amnesia,retrograde amnesia,3040_3398
17478,3398,disease,anterograde amnesia,MONDO,anterograde amnesia,retrograde amnesia,3040_3398
16139,44784,disease,myxoma,MONDO,myxoma,myxoma,44784_6863
18877,6863,disease,myxosarcoma,MONDO,myxosarcoma,myxoma,44784_6863
16148,11805,disease,"asthma-related traits, susceptibility to, 1",MONDO,"asthma-related traits, susceptibility to","asthma-related traits, susceptibility to",11805_12607_12067_12379_12577_12666_12771_13180
16222,12607,disease,"asthma-related traits, susceptibility to, 5",MONDO,"asthma-related traits, susceptibility to","asthma-related traits, susceptibility to",11805_12607_12067_12379_12577_12666_12771_13180
16279,12067,disease,"asthma-related traits, susceptibility to, 2",MONDO,"asthma-related traits, susceptibility to","asthma-related traits, susceptibility to",11805_12607_12067_12379_12577_12666_12771_13180
19577,12379,disease,"asthma-related traits, susceptibility to, 3",MONDO,"asthma-related traits, susceptibility to","asthma-related traits, susceptibility to",11805_12607_12067_12379_12577_12666_12771_13180
19617,12577,disease,"asthma-related traits, susceptibility to, 4",MONDO,"asthma-related traits, susceptibility to","asthma-related traits, susceptibility to",11805_12607_12067_12379_12577_12666_12771_13180
19641,12666,disease,"asthma-related traits, susceptibility to, 6",MONDO,"asthma-related traits, susceptibility to","asthma-related traits, susceptibility to",11805_12607_12067_12379_12577_12666_12771_13180
19662,12771,disease,"asthma-related traits, susceptibility to, 7",MONDO,"asthma-related traits, susceptibility to","asthma-related traits, susceptibility to",11805_12607_12067_12379_12577_12666_12771_13180
19767,13180,disease,"asthma-related traits, susceptibility to, 8",MONDO,"asthma-related traits, susceptibility to","asthma-related traits, susceptibility to",11805_12607_12067_12379_12577_12666_12771_13180
16152,12292,disease,"hepatitis C virus, susceptibility to",MONDO,"hepatitis C virus, susceptibility","hepatitis C virus, susceptibility",12292_12488
19601,12488,disease,"hepatitis B virus, susceptibility to",MONDO,"hepatitis C virus, susceptibility","hepatitis C virus, susceptibility",12292_12488
16175,19982,disease,bilateral multicystic dysplastic kidney,MONDO,bilateral multicystic dysplastic kidney,bilateral multicystic dysplastic kidney,19982_19981
20924,19981,disease,unilateral multicystic dysplastic kidney,MONDO,unilateral multicystic dysplastic kidney,bilateral multicystic dysplastic kidney,19982_19981
16209,14488,disease,"diabetes mellitus, noninsulin-dependent, 5",MONDO,"diabetes mellitus, noninsulin-dependent","diabetes mellitus, noninsulin-dependent",14488_11027_11072_11363_11955
16219,11027,disease,"diabetes mellitus, noninsulin-dependent, 1",MONDO,"diabetes mellitus, noninsulin-dependent","diabetes mellitus, noninsulin-dependent",14488_11027_11072_11363_11955
19269,11072,disease,"diabetes mellitus, noninsulin-dependent, 2",MONDO,"diabetes mellitus, noninsulin-dependent","diabetes mellitus, noninsulin-dependent",14488_11027_11072_11363_11955
19337,11363,disease,"diabetes mellitus, noninsulin-dependent, 3",MONDO,"diabetes mellitus, noninsulin-dependent","diabetes mellitus, noninsulin-dependent",14488_11027_11072_11363_11955
19468,11955,disease,"diabetes mellitus, noninsulin-dependent, 4",MONDO,"diabetes mellitus, noninsulin-dependent","diabetes mellitus, noninsulin-dependent",14488_11027_11072_11363_11955
16236,17080,disease,occipital encephalocele,MONDO,occipital encephalocele,occipital encephalocele,17080_17081
20231,17081,disease,parietal encephalocele,MONDO,parietal encephalocele,occipital encephalocele,17080_17081
16237,2799,disease,nodular medulloblastoma,MONDO,nodular medulloblastoma,nodular medulloblastoma,2799_16710
16238,16710,disease,medulloblastoma with extensive nodularity,MONDO,medulloblastoma with extensive nodularity,nodular medulloblastoma,2799_16710
16239,10340,disease,"Asperger syndrome, X-linked, susceptibility to, 1",MONDO,"Asperger syndrome, X-linked, susceptibility to","Asperger syndrome, X-linked, susceptibility to",10340_10343
16250,10343,disease,"Asperger syndrome, X-linked, susceptibility to, 2",MONDO,"Asperger syndrome, X-linked, susceptibility to","Asperger syndrome, X-linked, susceptibility to",10340_10343
16287,222,disease,seminal vesicle acute gonorrhea,MONDO,seminal vesicle acute gonorrhea,seminal vesicle acute gonorrhea,222_1025
16510,1025,disease,seminal vesicle chronic gonorrhea,MONDO,seminal vesicle chronic gonorrhea,seminal vesicle acute gonorrhea,222_1025
16321,299,disease,thelaziasis,MONDO,thelaziasis,thelaziasis,299_4755
18225,4755,disease,monieziasis,MONDO,monieziasis,thelaziasis,299_4755
16362,488,disease,periampullary adenoma,MONDO,periampullary adenoma,periampullary adenoma,488_4465
18080,4465,disease,periampullary adenocarcinoma,MONDO,periampullary adenocarcinoma,periampullary adenoma,488_4465
16367,498,disease,arteritic anterior ischemic optic neuropathy,MONDO,arteritic anterior ischemic optic neuropathy,arteritic anterior ischemic optic neuropathy,498_499
16368,499,disease,non-arteritic anterior ischemic optic neuropathy,MONDO,non-arteritic anterior ischemic optic neuropathy,arteritic anterior ischemic optic neuropathy,498_499
16383,553,disease,uterine corpus endometrial carcinoma,MONDO,uterine corpus endometrial carcinoma,uterine corpus endometrial carcinoma,553_2923
17277,2923,disease,uterine corpus endometrial stromal sarcoma,MONDO,uterine corpus endometrial stromal sarcoma,uterine corpus endometrial carcinoma,553_2923
16402,670,disease,cortical deafness,MONDO,cortical deafness,cortical deafness,670_1385
16678,1385,disease,cortical blindness,MONDO,cortical blindness,cortical deafness,670_1385
16418,704,disease,lymphocytic colitis,MONDO,lymphocytic colitis,lymphocytic colitis,704_2844
17252,2844,disease,lymphocytic gastritis,MONDO,lymphocytic gastritis,lymphocytic colitis,704_2844
16419,706,disease,chemical colitis,MONDO,chemical colitis,chemical colitis,706_707
16420,707,disease,diversion colitis,MONDO,diversion colitis,chemical colitis,706_707
16434,774,disease,autoimmune neuropathy,MONDO,autoimmune neuropathy,autoimmune neuropathy,774_100014_850416
22288,100014,disease,autoimmune retinopathy,MONDO,autoimmune retinopathy,autoimmune neuropathy,774_100014_850416
22918,850416,disease,autoimmune epilepsy,MONDO,autoimmune epilepsy,autoimmune neuropathy,774_100014_850416
16435,775,disease,drug allergy,MONDO,drug allergy,drug allergy,775_700226
22602,700226,disease,food allergy,MONDO,food allergy,drug allergy,775_700226
16465,936,disease,syphilitic meningitis,MONDO,syphilitic meningitis,syphilitic meningitis,936_937
16466,937,disease,syphilitic encephalitis,MONDO,syphilitic encephalitis,syphilitic meningitis,936_937
16478,961,disease,endobronchial lipoma,MONDO,endobronchial lipoma,endobronchial lipoma,961_3944
17743,3944,disease,endobronchial leiomyoma,MONDO,endobronchial leiomyoma,endobronchial lipoma,961_3944
16499,997,disease,monocular esotropia,MONDO,monocular esotropia,monocular esotropia,997_1392
16683,1392,disease,monocular exotropia,MONDO,monocular exotropia,monocular esotropia,997_1392
16506,1015,disease,eosinophilic meningitis,MONDO,eosinophilic meningitis,eosinophilic meningitis,1015_23073
21575,23073,disease,eosinophilic cryptitis,MONDO,eosinophilic cryptitis,eosinophilic meningitis,1015_23073
16525,1054,disease,double pterygium,MONDO,double pterygium,double pterygium,1054_1722
16849,1722,disease,central pterygium,MONDO,central pterygium,double pterygium,1054_1722
16529,1064,disease,acute eustachian salpingitis,MONDO,acute eustachian salpingitis,acute eustachian salpingitis,1064_2170
17059,2170,disease,chronic eustachian salpingitis,MONDO,chronic eustachian salpingitis,acute eustachian salpingitis,1064_2170
16530,1066,disease,late yaws,MONDO,late yaws,late yaws,1066_1067
16531,1067,disease,early yaws,MONDO,early yaws,late yaws,1066_1067
16536,1087,disease,schizotypal personality disorder,MONDO,schizotypal personality disorder,schizotypal personality disorder,1087_1265
16621,1265,disease,schizophreniform disorder,MONDO,schizophreniform disorder,schizotypal personality disorder,1087_1265
16538,1089,disease,acute inferolateral myocardial infarction,MONDO,acute inferolateral myocardial infarction,acute inferolateral myocardial infarction,1089_1090
16539,1090,disease,acute anterolateral myocardial infarction,MONDO,acute anterolateral myocardial infarction,acute inferolateral myocardial infarction,1089_1090
16542,1094,disease,residual stage of open angle glaucoma,MONDO,residual stage of open angle glaucoma,residual stage of open angle glaucoma,1094_1864
16936,1864,disease,residual stage angle-closure glaucoma,MONDO,residual stage angle-closure glaucoma,residual stage of open angle glaucoma,1094_1864
16552,1123,disease,chronic sphenoidal sinusitis,MONDO,chronic sphenoidal sinusitis,chronic sphenoidal sinusitis,1123_1624
16796,1624,disease,acute sphenoidal sinusitis,MONDO,acute sphenoidal sinusitis,chronic sphenoidal sinusitis,1123_1624
16556,1132,disease,sexual sadism disorder,MONDO,sexual sadism disorder,sexual sadism disorder,1132_1139
16561,1139,disease,sexual masochism disorder,MONDO,sexual masochism disorder,sexual sadism disorder,1132_1139
16560,1138,disease,angiodysplasia of intestine,MONDO,angiodysplasia of intestine,angiodysplasia of intestine,1138_24310
21711,24310,disease,angiodysplasia of stomach,MONDO,angiodysplasia of stomach,angiodysplasia of intestine,1138_24310
16563,1144,disease,partial third-nerve palsy,MONDO,partial third-nerve palsy,partial third-nerve palsy,1144_1145
16564,1145,disease,total third-nerve palsy,MONDO,total third-nerve palsy,partial third-nerve palsy,1144_1145
16572,1161,disease,schizoid personality disorder,MONDO,schizoid personality disorder,schizoid personality disorder,1161_2613
17172,2613,disease,histrionic personality disorder,MONDO,histrionic personality disorder,schizoid personality disorder,1161_2613
16588,1190,disease,Brucella suis brucellosis,MONDO,Brucella suis brucellosis,Brucella suis brucellosis,1190_1857_1973
16930,1857,disease,Brucella canis brucellosis,MONDO,Brucella canis brucellosis,Brucella suis brucellosis,1190_1857_1973
16990,1973,disease,Brucella abortus brucellosis,MONDO,Brucella abortus brucellosis,Brucella suis brucellosis,1190_1857_1973
16608,1233,disease,orbital tenonitis,MONDO,orbital tenonitis,orbital tenonitis,1233_6881
18884,6881,disease,orbital cellulitis,MONDO,orbital cellulitis,orbital tenonitis,1233_6881
16628,1281,disease,alternating exotropia,MONDO,alternating exotropia,alternating exotropia,1281_4913
18301,4913,disease,alternating esotropia,MONDO,alternating esotropia,alternating exotropia,1281_4913
16629,1282,disease,fallopian tube endometriosis,MONDO,fallopian tube endometriosis,fallopian tube endometriosis,1282_21576
21211,21576,disease,fallopian tube endometrioid tumor,MONDO,fallopian tube endometrioid tumor,fallopian tube endometriosis,1282_21576
16643,1313,disease,acute allergic serous otitis media,MONDO,acute allergic serous otitis media,acute allergic serous otitis media,1313_2757_4864
17224,2757,disease,acute allergic sanguinous otitis media,MONDO,acute allergic sanguinous otitis media,acute allergic serous otitis media,1313_2757_4864
18277,4864,disease,acute allergic mucoid otitis media,MONDO,acute allergic mucoid otitis media,acute allergic serous otitis media,1313_2757_4864
16664,1364,disease,regular astigmatism,MONDO,regular astigmatism,regular astigmatism,1364_1831
16913,1831,disease,irregular astigmatism,MONDO,irregular astigmatism,regular astigmatism,1364_1831
16672,1374,disease,bladder sarcoma,MONDO,bladder sarcoma,kidney sarcoma,1374_1381
16676,1381,disease,bladder lymphoma,MONDO,bladder lymphoma,kidney sarcoma,1374_1381
16688,1399,disease,ureter leiomyoma,MONDO,ureter leiomyoma,ureter leiomyoma,1399_2222
17076,2222,disease,urethra leiomyoma,MONDO,urethra leiomyoma,ureter leiomyoma,1399_2222
16694,1415,disease,atrophy of testis,MONDO,atrophy of testis,atrophy of testis,1415_6666
18820,6666,disease,atrophy of thyroid,MONDO,atrophy of thyroid,atrophy of testis,1415_6666
16730,1488,disease,anterior corneal pigmentation,MONDO,anterior corneal pigmentation,anterior corneal pigmentation,1488_1717
16845,1717,disease,posterior corneal pigmentation,MONDO,posterior corneal pigmentation,anterior corneal pigmentation,1488_1717
16756,1536,disease,vaginal leiomyoma,MONDO,vaginal leiomyoma,vaginal leiomyoma,1536_3369
17464,3369,disease,vagina leiomyosarcoma,MONDO,vagina leiomyosarcoma,vaginal leiomyoma,1536_3369
16760,1541,disease,plantar nerve lesion,MONDO,plantar nerve lesion,plantar nerve lesion,1541_6940
18910,6940,disease,radial nerve lesion,MONDO,radial nerve lesion,plantar nerve lesion,1541_6940
16777,1585,disease,hallucinogen abuse,MONDO,hallucinogen abuse,hallucinogen abuse,1585_4939
18311,4939,disease,hallucinogen dependence,MONDO,hallucinogen dependence,hallucinogen abuse,1585_4939
16791,1615,disease,epidemic keratoconjunctivitis,MONDO,epidemic keratoconjunctivitis,epidemic keratoconjunctivitis,1615_19504
20800,19504,disease,superior limbic keratoconjunctivitis,MONDO,superior limbic keratoconjunctivitis,epidemic keratoconjunctivitis,1615_19504
16821,1680,disease,vaginal mullerian papilloma,MONDO,vaginal mullerian papilloma,vaginal mullerian papilloma,1680_1779
16887,1779,disease,vaginal squamous papilloma,MONDO,vaginal squamous papilloma,vaginal mullerian papilloma,1680_1779
16822,1681,disease,diphtheritic cystitis,MONDO,diphtheritic cystitis,diphtheritic cystitis,1681_1682
16823,1682,disease,diphtheritic peritonitis,MONDO,diphtheritic peritonitis,diphtheritic cystitis,1681_1682
16837,1706,disease,cerebral sarcoidosis,MONDO,cerebral sarcoidosis,cerebral sarcoidosis,1706_1707_1708
16838,1707,disease,cardiac sarcoidosis,MONDO,cardiac sarcoidosis,cerebral sarcoidosis,1706_1707_1708
16839,1708,disease,pulmonary sarcoidosis,MONDO,pulmonary sarcoidosis,cerebral sarcoidosis,1706_1707_1708
16846,1719,disease,gonococcal bursitis,MONDO,gonococcal bursitis,gonococcal bursitis,1719_1720
16847,1720,disease,gonococcal synovitis,MONDO,gonococcal synovitis,gonococcal bursitis,1719_1720
16877,1768,disease,stenosis of lacrimal passage,MONDO,stenosis of lacrimal passage,stenosis of lacrimal passage,1768_2511
17143,2511,disease,stenosis of lacrimal sac,MONDO,stenosis of lacrimal sac,stenosis of lacrimal passage,1768_2511
16885,1777,disease,acute gonococcal cystitis,MONDO,acute gonococcal cystitis,acute gonococcal cystitis,1777_1838
16916,1838,disease,acute gonococcal prostatitis,MONDO,acute gonococcal prostatitis,acute gonococcal cystitis,1777_1838
16912,1827,disease,white piedra,MONDO,white piedra,white piedra,1827_5669
18425,5669,disease,black piedra,MONDO,black piedra,white piedra,1827_5669
16917,1841,disease,uterine corpus epithelioid leiomyoma,MONDO,uterine corpus epithelioid leiomyoma,uterine corpus epithelioid leiomyoma,1841_3782
17654,3782,disease,uterine corpus epithelioid leiomyosarcoma,MONDO,uterine corpus epithelioid leiomyosarcoma,uterine corpus epithelioid leiomyoma,1841_3782
16918,1842,disease,uterine corpus dissecting leiomyoma,MONDO,uterine corpus dissecting leiomyoma,uterine corpus dissecting leiomyoma,1842_3704
17612,3704,disease,uterine corpus diffuse leiomyomatosis,MONDO,uterine corpus diffuse leiomyomatosis,uterine corpus dissecting leiomyoma,1842_3704
16920,1844,disease,uterine corpus myxoid leiomyoma,MONDO,uterine corpus myxoid leiomyoma,uterine corpus myxoid leiomyoma,1844_3928_4161
17730,3928,disease,uterine corpus myxoid leiomyosarcoma,MONDO,uterine corpus myxoid leiomyosarcoma,uterine corpus myxoid leiomyoma,1844_3928_4161
17865,4161,disease,uterine corpus apoplectic leiomyoma,MONDO,uterine corpus apoplectic leiomyoma,uterine corpus myxoid leiomyoma,1844_3928_4161
16926,1851,disease,primary lacrimal atrophy,MONDO,primary lacrimal atrophy,primary lacrimal atrophy,1851_2124
17045,2124,disease,secondary lacrimal atrophy,MONDO,secondary lacrimal atrophy,primary lacrimal atrophy,1851_2124
16939,1871,disease,acute diffuse glomerulonephritis,MONDO,acute diffuse glomerulonephritis,acute diffuse glomerulonephritis,1871_3135
17372,3135,disease,focal embolic glomerulonephritis,MONDO,focal embolic glomerulonephritis,acute diffuse glomerulonephritis,1871_3135
16956,1897,disease,bilateral hyperactive labyrinth,MONDO,bilateral hyperactive labyrinth,bilateral hyperactive labyrinth,1897_3567
17543,3567,disease,bilateral hypoactive labyrinth,MONDO,bilateral hypoactive labyrinth,bilateral hyperactive labyrinth,1897_3567
16961,1906,disease,posterior dislocation of lens,MONDO,posterior dislocation of lens,posterior dislocation of lens,1906_2310
17098,2310,disease,anterior dislocation of lens,MONDO,anterior dislocation of lens,posterior dislocation of lens,1906_2310
16965,1917,disease,chronic perichondritis of pinna,MONDO,chronic perichondritis of pinna,chronic perichondritis of pinna,1917_2240
17084,2240,disease,acute perichondritis of pinna,MONDO,acute perichondritis of pinna,chronic perichondritis of pinna,1917_2240
16975,1929,disease,ascending cholangitis,MONDO,ascending cholangitis,ascending cholangitis,1929_4786
18238,4786,disease,chronic cholangitis,MONDO,chronic cholangitis,ascending cholangitis,1929_4786
16985,1959,disease,labyrinthine bilateral reactive loss,MONDO,labyrinthine bilateral reactive loss,labyrinthine bilateral reactive loss,1959_2106
17040,2106,disease,labyrinthine unilateral reactive loss,MONDO,labyrinthine unilateral reactive loss,labyrinthine bilateral reactive loss,1959_2106
16996,1983,disease,peripheral degeneration of cornea,MONDO,peripheral degeneration of cornea,peripheral degeneration of cornea,1983_2449
17133,2449,disease,nodular degeneration of cornea,MONDO,nodular degeneration of cornea,peripheral degeneration of cornea,1983_2449
17009,2000,disease,anaerobic meningitis,MONDO,anaerobic meningitis,anaerobic meningitis,2000_24414
21733,24414,disease,anaerobic cellulitis,MONDO,anaerobic cellulitis,anaerobic meningitis,2000_24414
17020,2055,disease,benign eccrine breast spiradenoma,MONDO,benign eccrine breast spiradenoma,benign eccrine breast spiradenoma,2055_4420
18047,4420,disease,breast malignant eccrine spiradenoma,MONDO,breast malignant eccrine spiradenoma,benign eccrine breast spiradenoma,2055_4420
17023,2064,disease,breast angiomatosis,MONDO,breast angiomatosis,breast angiomatosis,2064_3024
17329,3024,disease,breast angiosarcoma,MONDO,breast angiosarcoma,breast angiomatosis,2064_3024
17034,2086,disease,clear cell acanthoma,MONDO,clear cell acanthoma,clear cell acanthoma,2086_2961
17302,2961,disease,large cell acanthoma,MONDO,large cell acanthoma,clear cell acanthoma,2086_2961
17036,2092,disease,small intestine leiomyoma,MONDO,small intestine leiomyoma,small intestine leiomyoma,2092_3360
17460,3360,disease,small intestine leiomyosarcoma,MONDO,small intestine leiomyosarcoma,small intestine leiomyoma,2092_3360
17041,2107,disease,unilateral hyperactive labyrinth,MONDO,unilateral hyperactive labyrinth,unilateral hyperactive labyrinth,2107_4801
18244,4801,disease,unilateral hypoactive labyrinth,MONDO,unilateral hypoactive labyrinth,unilateral hyperactive labyrinth,2107_4801
17056,2159,disease,fallopian tube leiomyosarcoma,MONDO,fallopian tube leiomyosarcoma,fallopian tube leiomyosarcoma,2159_3285
17420,3285,disease,fallopian tube leiomyoma,MONDO,fallopian tube leiomyoma,fallopian tube leiomyosarcoma,2159_3285
17110,2365,disease,kidney hemangiopericytoma,MONDO,kidney hemangiopericytoma,kidney hemangiopericytoma,2365_3411
17482,3411,disease,breast hemangiopericytoma,MONDO,breast hemangiopericytoma,kidney hemangiopericytoma,2365_3411
17157,2563,disease,jejunal somatostatinoma,MONDO,jejunal somatostatinoma,jejunal somatostatinoma,2563_4236
17919,4236,disease,duodenal somatostatinoma,MONDO,duodenal somatostatinoma,jejunal somatostatinoma,2563_4236
17163,2582,disease,subacute leukemia,MONDO,subacute leukemia,subacute leukemia,2582_4644
18194,4644,disease,subacute monocytic leukemia,MONDO,subacute monocytic leukemia,subacute leukemia,2582_4644
17174,2618,disease,undifferentiated high grade pleomorphic sarcoma of bone,MONDO,undifferentiated high grade pleomorphic sarcoma of bone,undifferentiated high grade pleomorphic sarcoma of bone,2618_6480
18750,6480,disease,"undifferentiated pleomorphic sarcoma, inflammatory variant",MONDO,"undifferentiated pleomorphic sarcoma, inflammatory variant",undifferentiated high grade pleomorphic sarcoma of bone,2618_6480
17175,2619,disease,bone fibrosarcoma,MONDO,bone fibrosarcoma,bone fibrosarcoma,2619_3720_3728_3742_4435
17622,3720,disease,kidney fibrosarcoma,MONDO,kidney fibrosarcoma,bone fibrosarcoma,2619_3720_3728_3742_4435
17628,3728,disease,breast fibrosarcoma,MONDO,breast fibrosarcoma,bone fibrosarcoma,2619_3720_3728_3742_4435
17636,3742,disease,heart fibrosarcoma,MONDO,heart fibrosarcoma,bone fibrosarcoma,2619_3720_3728_3742_4435
18056,4435,disease,liver fibrosarcoma,MONDO,liver fibrosarcoma,bone fibrosarcoma,2619_3720_3728_3742_4435
17190,2653,disease,Paget disease of the penis,MONDO,Paget disease of the penis,Paget disease of the penis,2653_15873
20014,15873,disease,Paget disease of the nipple,MONDO,Paget disease of the nipple,Paget disease of the penis,2653_15873
17221,2754,disease,extramedullary plasmacytoma,MONDO,extramedullary plasmacytoma,extramedullary plasmacytoma,2754_15043
19839,15043,disease,extramedullary soft tissue plasmacytoma,MONDO,extramedullary soft tissue plasmacytoma,extramedullary plasmacytoma,2754_15043
17254,2846,disease,granulomatous gastritis,MONDO,granulomatous gastritis,granulomatous gastritis,2846_3052
17345,3052,disease,granulomatous endometritis,MONDO,granulomatous endometritis,granulomatous gastritis,2846_3052
17256,2850,disease,central nervous system rhabdomyosarcoma,MONDO,central nervous system rhabdomyosarcoma,central nervous system rhabdomyosarcoma,2850_3021_3882
17326,3021,disease,central nervous system angiosarcoma,MONDO,central nervous system angiosarcoma,central nervous system rhabdomyosarcoma,2850_3021_3882
17701,3882,disease,central nervous system fibrosarcoma,MONDO,central nervous system fibrosarcoma,central nervous system rhabdomyosarcoma,2850_3021_3882
17257,2851,disease,mediastinum rhabdomyosarcoma,MONDO,mediastinum rhabdomyosarcoma,mediastinum rhabdomyosarcoma,2851_3034
17336,3034,disease,mediastinum angiosarcoma,MONDO,mediastinum angiosarcoma,mediastinum rhabdomyosarcoma,2851_3034
17259,2856,disease,gallbladder rhabdomyosarcoma,MONDO,gallbladder rhabdomyosarcoma,gallbladder rhabdomyosarcoma,2856_3026
17331,3026,disease,gallbladder angiosarcoma,MONDO,gallbladder angiosarcoma,gallbladder rhabdomyosarcoma,2856_3026
17268,2878,disease,uterine corpus adenosarcoma,MONDO,uterine corpus adenosarcoma,uterine corpus adenosarcoma,2878_16260
20051,16260,disease,uterine corpus rhabdomyosarcoma,MONDO,uterine corpus rhabdomyosarcoma,uterine corpus adenosarcoma,2878_16260
17300,2959,disease,radiculopathy,MONDO,radiculopathy,radiculopathy,2959_21765
21233,21765,disease,radiculitis,MONDO,radiculitis,radiculopathy,2959_21765
17303,2962,disease,epidermolytic acanthoma,MONDO,epidermolytic acanthoma,epidermolytic acanthoma,2962_44656
22211,44656,disease,epidermolytic nevus,MONDO,epidermolytic nevus,epidermolytic acanthoma,2962_44656
17319,2993,disease,pancreatic somatostatinoma,MONDO,pancreatic somatostatinoma,pancreatic somatostatinoma,2993_24638
21753,24638,disease,pancreatic gastrinoma,MONDO,pancreatic gastrinoma,pancreatic somatostatinoma,2993_24638
17376,3140,disease,immune-complex glomerulonephritis,MONDO,immune-complex glomerulonephritis,immune-complex glomerulonephritis,3140_30700
21849,30700,disease,autoimmune glomerulonephritis,MONDO,autoimmune glomerulonephritis,immune-complex glomerulonephritis,3140_30700
17419,3284,disease,mediastinum leiomyoma,MONDO,mediastinum leiomyoma,mediastinum leiomyoma,3284_3376
17470,3376,disease,mediastinum leiomyosarcoma,MONDO,mediastinum leiomyosarcoma,mediastinum leiomyoma,3284_3376
17425,3292,disease,anus leiomyoma,MONDO,anus leiomyoma,anus leiomyoma,3292_3358
17459,3358,disease,anus leiomyosarcoma,MONDO,anus leiomyosarcoma,anus leiomyoma,3292_3358
17428,3298,disease,vulvar leiomyoma,MONDO,vulvar leiomyoma,vulvar leiomyoma,3298_3372_3599
17467,3372,disease,vulvar leiomyosarcoma,MONDO,vulvar leiomyosarcoma,vulvar leiomyoma,3298_3372_3599
17558,3599,disease,vulvar liposarcoma,MONDO,vulvar liposarcoma,vulvar leiomyoma,3298_3372_3599
17431,3302,disease,epithelioid neurofibroma,MONDO,epithelioid neurofibroma,epithelioid neurofibroma,3302_44795
22236,44795,disease,epithelioid cell nevus,MONDO,epithelioid cell nevus,epithelioid neurofibroma,3302_44795
17446,3332,disease,malignant struma ovarii,MONDO,malignant struma ovarii,malignant struma ovarii,3332_3333
17447,3333,disease,benign struma ovarii,MONDO,benign struma ovarii,malignant struma ovarii,3332_3333
17458,3357,disease,lung leiomyosarcoma,MONDO,lung leiomyosarcoma,lung leiomyosarcoma,3357_4206_4207
17897,4206,disease,pulmonary vein leiomyosarcoma,MONDO,pulmonary vein leiomyosarcoma,lung leiomyosarcoma,3357_4206_4207
17898,4207,disease,pulmonary artery leiomyosarcoma,MONDO,pulmonary artery leiomyosarcoma,lung leiomyosarcoma,3357_4206_4207
